case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,read_ok,recv_hex,read_hex,parse_send,parse_read,verdict,checks,elapsed_s,timestamp
11,,1,5,0,0,0,0,1,0,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 53 35 33 33 33 33 33 33 33 33 33 33 33 33 33 B8 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 53 35 33 33 33 33 33 0C 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.391,2025-08-28 19:53:33
12,,1,5,0,0,0,0,1,0,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 53 37 33 33 33 33 33 33 33 33 33 33 33 33 33 3D 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 53 37 33 33 33 33 33 A8 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.306,2025-08-28 19:53:35
13,,1,5,0,0,0,0,1,1,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 33 D3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 24 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 D3 33 33 33 33 33 33 D4 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.33,2025-08-28 19:53:38
14,,1,5,0,0,0,0,1,1,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 D3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 8F 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 D3 35 33 33 33 33 33 25 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.374,2025-08-28 19:53:40
15,,1,5,0,0,0,0,1,1,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 D3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 0A 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 D3 37 33 33 33 33 33 81 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.362,2025-08-28 19:53:42
16,,1,5,0,0,0,0,1,2,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 53 34 33 33 33 33 33 33 33 33 33 33 33 33 33 D6 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 53 34 33 33 33 33 33 5E 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.321,2025-08-28 19:53:45
17,,1,5,0,0,0,0,1,2,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 53 36 33 33 33 33 33 33 33 33 33 33 33 33 33 53 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 53 36 33 33 33 33 33 FA 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 2, 'ring': 1}",2.306,2025-08-28 19:53:47
18,,1,5,0,0,0,0,1,2,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 53 38 33 33 33 33 33 33 33 33 33 33 33 33 33 77 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 53 38 33 33 33 33 33 A1 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.327,2025-08-28 19:53:49
19,,1,5,0,0,0,0,2,0,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 73 33 33 33 33 33 33 33 33 33 33 33 33 33 33 E2 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 73 33 33 33 33 33 33 70 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 0, 'ring': 0}",2.309,2025-08-28 19:53:52
20,,1,5,0,0,0,0,2,0,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 73 35 33 33 33 33 33 33 33 33 33 33 33 33 33 F8 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 73 35 33 33 33 33 33 81 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 0, 'ring': 1}",2.346,2025-08-28 19:53:54
21,,1,5,0,0,0,0,2,0,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 3E 33 33 33 33 73 37 33 33 33 33 33 33 33 33 33 33 33 33 33 1C 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 73 37 33 33 33 33 33 25 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 0, 'ring': 2}",2.295,2025-08-28 19:53:56
22,,1,5,0,0,0,0,2,1,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 F3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 91 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 F3 33 33 33 33 33 33 59 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 1, 'ring': 0}",2.31,2025-08-28 19:53:59
23,,1,5,0,0,0,0,2,1,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 F3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 CF 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 F3 35 33 33 33 33 33 A8 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 1, 'ring': 1}",2.384,2025-08-28 19:54:01
24,,1,5,0,0,0,0,2,1,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 F3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 4A 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 F3 37 33 33 33 33 33 0C 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 1, 'ring': 2}",2.3,2025-08-28 19:54:03
25,,1,5,0,0,0,0,2,2,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 73 34 33 33 33 33 33 33 33 33 33 33 33 33 33 96 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 73 34 33 33 33 33 33 D3 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 2, 'ring': 0}",2.351,2025-08-28 19:54:06
26,,1,5,0,0,0,0,2,2,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 73 36 33 33 33 33 33 33 33 33 33 33 33 33 33 13 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 73 36 33 33 33 33 33 77 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 2, 'ring': 1}",2.297,2025-08-28 19:54:08
27,,1,5,0,0,0,0,2,2,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 3E 33 33 33 33 73 38 33 33 33 33 33 33 33 33 33 33 33 33 33 56 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 73 38 33 33 33 33 33 2C 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 0, 'turn_left': 2, 'turn_right': 2, 'ring': 2}",2.415,2025-08-28 19:54:10
28,,1,5,0,0,0,1,0,0,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 3B 33 33 33 33 33 33 33 33 33 33 33 33 33 33 F6 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 3B 33 33 33 33 33 33 4E 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 0, 'ring': 0}",2.37,2025-08-28 19:54:13
29,,1,5,0,0,0,1,0,0,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 3B 35 33 33 33 33 33 33 33 33 33 33 33 33 33 EC 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 3B 35 33 33 33 33 33 BF 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 0, 'ring': 1}",2.313,2025-08-28 19:54:15
30,,1,5,0,0,0,1,0,0,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 3B 37 33 33 33 33 33 33 33 33 33 33 33 33 33 2D 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 3B 37 33 33 33 33 33 1B 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 0, 'ring': 2}",2.368,2025-08-28 19:54:18
31,,1,5,0,0,0,1,0,1,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 BB 33 33 33 33 33 33 33 33 33 33 33 33 33 33 85 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 BB 33 33 33 33 33 33 67 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 1, 'ring': 0}",2.315,2025-08-28 19:54:20
32,,1,5,0,0,0,1,0,1,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 BB 35 33 33 33 33 33 33 33 33 33 33 33 33 33 DB 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 BB 35 33 33 33 33 33 96 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 1, 'ring': 1}",2.302,2025-08-28 19:54:22
33,,1,5,0,0,0,1,0,1,2,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 BB 37 33 33 33 33 33 33 33 33 33 33 33 33 33 1A 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 BB 37 33 33 33 33 33 32 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 1, 'ring': 2}",2.41,2025-08-28 19:54:25
34,,1,5,0,0,0,1,0,2,0,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 3B 34 33 33 33 33 33 33 33 33 33 33 33 33 33 82 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 3B 34 33 33 33 33 33 ED 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 2, 'ring': 0}",2.328,2025-08-28 19:54:27
35,,1,5,0,0,0,1,0,2,1,,0.0,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 3B 36 33 33 33 33 33 33 33 33 33 33 33 33 33 43 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 3B 36 33 33 33 33 33 49 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.341,2025-08-28 19:54:29
