case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,read_ok,recv_hex,read_hex,parse_send,parse_read,verdict,checks,elapsed_s,timestamp
9922,nan,1,4,50,1,2,1,1,1,0,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.16,2025-09-01 10:03:36
10023,nan,1,4,50,2,0,2,0,1,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.158,2025-09-01 10:03:36
10068,nan,1,4,50,2,1,0,2,1,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.143,2025-09-01 10:03:36
10282,nan,1,4,100,0,0,2,2,1,0,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.174,2025-09-01 10:03:36
10509,nan,1,4,100,1,0,2,0,1,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.15,2025-09-01 10:03:36
11108,nan,1,5,0,0,2,0,1,0,1,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.159,2025-09-01 10:03:37
11309,nan,1,5,0,1,1,1,2,1,1,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.16,2025-09-01 10:03:37
11460,nan,1,5,0,2,0,1,1,0,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.173,2025-09-01 10:03:37
12960,nan,1,5,100,2,0,2,2,2,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.159,2025-09-01 10:03:37
13191,nan,1,6,0,0,0,2,1,1,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.175,2025-09-01 10:03:37
13602,nan,1,6,0,1,2,2,2,0,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.159,2025-09-01 10:03:37
14453,nan,1,6,50,2,1,1,0,2,1,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.174,2025-09-01 10:03:38
14934,nan,1,6,100,1,1,1,0,0,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.175,2025-09-01 10:03:38
15192,nan,1,6,100,2,1,1,1,2,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.174,2025-09-01 10:03:38
15583,nan,1,7,0,1,0,1,0,1,0,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.177,2025-09-01 10:03:38
16100,nan,1,7,50,0,0,2,0,2,1,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.158,2025-09-01 10:03:38
16418,nan,1,7,50,1,1,2,0,0,1,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.159,2025-09-01 10:03:38
16485,nan,1,7,50,1,2,1,1,1,2,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.163,2025-09-01 10:03:39
16555,nan,1,7,50,2,0,1,0,1,0,nan,nan,FAIL,FAIL,,,,,FAIL,{},0.143,2025-09-01 10:03:39
