case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,read_ok,recv_hex,read_hex,parse_send,parse_read,verdict,checks,elapsed_s,timestamp
7347,nan,1,3,50,0,0,2,0,0,2,,2.215,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3A 33 33 33 65 43 37 33 33 33 33 33 33 33 33 33 33 33 33 33 10 55,A5 60 9F A5 81 0D 3B 3A 33 33 33 65 43 37 33 33 33 33 33 3C 55,1,1,PASS,"{'screen_on': 1, 'brightness': 3, 'digital': 50, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 2}",2.39,2025-09-09 19:51:28
7548,nan,1,3,50,1,0,0,1,1,2,,2.201,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 39 33 33 33 3A 33 33 33 E5 D3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 8C 55,A5 60 9F A5 81 0D 3B 3A 33 33 33 E5 D3 37 33 33 33 33 33 B8 55,1,1,PASS,"{'screen_on': 1, 'brightness': 3, 'digital': 50, 'logo': 1, 'rim_state': 0, 'rdygo': 0, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.38,2025-09-09 19:51:33
7975,nan,1,3,50,2,2,1,1,0,0,,2.211,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 3A 33 33 33 65 60 33 33 33 33 33 33 33 33 33 33 33 33 33 33 80 55,A5 60 9F A5 81 0D 3B 3A 33 33 33 65 60 33 33 33 33 33 33 A7 55,1,1,PASS,"{'screen_on': 1, 'brightness': 3, 'digital': 50, 'logo': 2, 'rim_state': 2, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 0}",2.383,2025-09-09 19:51:37
8146,nan,1,3,100,0,1,1,2,0,0,,2.21,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3A 33 33 33 97 7D 33 33 33 33 33 33 33 33 33 33 33 33 33 33 42 55,A5 60 9F A5 81 0D 3B 3A 33 33 33 97 7D 33 33 33 33 33 33 74 55,1,1,PASS,"{'screen_on': 1, 'brightness': 3, 'digital': 100, 'logo': 0, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 0}",2.394,2025-09-09 19:51:42
9520,nan,1,4,50,0,0,1,1,2,0,,2.205,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3C 33 33 33 65 5B 34 33 33 33 33 33 33 33 33 33 33 33 33 33 1E 55,A5 60 9F A5 81 0D 3B 3C 33 33 33 65 5B 34 33 33 33 33 33 17 55,1,1,PASS,"{'screen_on': 1, 'brightness': 4, 'digital': 50, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.386,2025-09-09 19:51:46
9922,nan,1,4,50,1,2,1,1,1,0,,2.21,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3C 33 33 33 E5 DF 33 33 33 33 33 33 33 33 33 33 33 33 33 33 8F 55,A5 60 9F A5 81 0D 3B 3C 33 33 33 E5 DF 33 33 33 33 33 33 6A 55,1,1,PASS,"{'screen_on': 1, 'brightness': 4, 'digital': 50, 'logo': 1, 'rim_state': 2, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.404,2025-09-09 19:51:51
10023,nan,1,4,50,2,0,2,0,1,2,,2.203,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3C 33 33 33 65 C4 37 33 33 33 33 33 33 33 33 33 33 33 33 33 61 55,A5 60 9F A5 81 0D 3B 3C 33 33 33 65 C4 37 33 33 33 33 33 F5 55,1,1,PASS,"{'screen_on': 1, 'brightness': 4, 'digital': 50, 'logo': 2, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 2}",2.415,2025-09-09 19:51:56
10068,nan,1,4,50,2,1,0,2,1,2,,2.179,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3C 33 33 33 65 F6 37 33 33 33 33 33 33 33 33 33 33 33 33 33 64 55,A5 60 9F A5 81 0D 3B 3C 33 33 33 65 F6 37 33 33 33 33 33 B9 55,1,1,PASS,"{'screen_on': 1, 'brightness': 4, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 0, 'turn_left': 2, 'turn_right': 1, 'ring': 2}",2.425,2025-09-09 19:52:00
10282,nan,1,4,100,0,0,2,2,1,0,,2.186,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3C 33 33 33 97 03 33 33 33 33 33 33 33 33 33 33 33 33 33 33 7F 55,A5 60 9F A5 81 0D 3B 3C 33 33 33 97 03 33 33 33 33 33 33 A5 55,1,1,PASS,"{'screen_on': 1, 'brightness': 4, 'digital': 100, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 2, 'turn_right': 1, 'ring': 0}",2.416,2025-09-09 19:52:05
10509,nan,1,4,100,1,0,2,0,1,2,,2.218,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3C 33 33 33 17 C3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 DA 55,A5 60 9F A5 81 0D 3B 3C 33 33 33 17 C3 37 33 33 33 33 33 26 55,1,1,PASS,"{'screen_on': 1, 'brightness': 4, 'digital': 100, 'logo': 1, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 2}",2.358,2025-09-09 19:52:10
11108,nan,1,5,0,0,2,0,1,0,1,,2.202,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 57 35 33 33 33 33 33 33 33 33 33 33 33 33 33 72 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 57 35 33 33 33 33 33 1E 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 2, 'rdygo': 0, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.381,2025-09-09 19:52:14
11309,nan,1,5,0,1,1,1,2,1,1,,2.224,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 B3 FD 35 33 33 33 33 33 33 33 33 33 33 33 33 33 1F 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 B3 FD 35 33 33 33 33 33 F2 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 1}",2.365,2025-09-09 19:52:19
11460,nan,1,5,0,2,0,1,1,0,2,,2.196,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 36 33 33 33 3E 33 33 33 33 5C 37 33 33 33 33 33 33 33 33 33 33 33 33 33 08 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5C 37 33 33 33 33 33 DD 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 2, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.375,2025-09-09 19:52:23
12960,nan,1,5,100,2,0,2,2,2,2,,2.207,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 97 84 38 33 33 33 33 33 33 33 33 33 33 33 33 33 94 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 97 84 38 33 33 33 33 33 EE 55,1,1,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 100, 'logo': 2, 'rim_state': 0, 'rdygo': 2, 'turn_left': 2, 'turn_right': 2, 'ring': 2}",2.385,2025-09-09 19:52:28
13191,nan,1,6,0,0,0,2,1,1,2,,2.587,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 36 33 33 33 40 33 33 33 33 E3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 C2 55,A5 60 9F A5 81 0D 3B 40 33 33 33 33 E3 37 33 33 33 33 33 72 55,1,1,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.36,2025-09-09 19:52:33
13602,nan,1,6,0,1,2,2,2,0,2,,2.202,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 B3 87 37 33 33 33 33 33 33 33 33 33 33 33 33 33 D1 55,A5 60 9F A5 81 0D 3B 40 33 33 33 B3 87 37 33 33 33 33 33 12 55,1,1,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 0, 'logo': 1, 'rim_state': 2, 'rdygo': 2, 'turn_left': 2, 'turn_right': 0, 'ring': 2}",2.385,2025-09-09 19:52:38
14453,nan,1,6,50,2,1,1,0,2,1,,2.231,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 65 3E 36 33 33 33 33 33 33 33 33 33 33 33 33 33 9E 55,A5 60 9F A5 81 0D 3B 40 33 33 33 65 3E 36 33 33 33 33 33 A5 55,1,1,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 50, 'logo': 2, 'rim_state': 1, 'rdygo': 1, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.404,2025-09-09 19:52:42
14934,nan,1,6,100,1,1,1,0,0,2,,2.195,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 40 33 33 33 17 3D 37 33 33 33 33 33 33 33 33 33 33 33 33 33 81 55,A5 60 9F A5 81 0D 3B 40 33 33 33 17 3D 37 33 33 33 33 33 36 55,1,1,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 1, 'rim_state': 1, 'rdygo': 1, 'turn_left': 0, 'turn_right': 0, 'ring': 2}",2.438,2025-09-09 19:52:47
15192,nan,1,6,100,2,1,1,1,2,2,,2.216,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 40 33 33 33 97 5E 38 33 33 33 33 33 33 33 33 33 33 33 33 33 8D 55,A5 60 9F A5 81 0D 3B 40 33 33 33 97 5E 38 33 33 33 33 33 0E 55,1,1,PASS,"{'screen_on': 1, 'brightness': 6, 'digital': 100, 'logo': 2, 'rim_state': 1, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.382,2025-09-09 19:52:51
15583,nan,1,7,0,1,0,1,0,1,0,,2.205,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 42 33 33 33 B3 BB 33 33 33 33 33 33 33 33 33 33 33 33 33 33 6E 55,A5 60 9F A5 81 0D 3B 42 33 33 33 B3 BB 33 33 33 33 33 33 DB 55,1,1,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 0, 'logo': 1, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 1, 'ring': 0}",2.401,2025-09-09 19:52:56
16100,nan,1,7,50,0,0,2,0,2,1,,2.222,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 42 33 33 33 65 43 36 33 33 33 33 33 33 33 33 33 33 33 33 33 73 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 43 36 33 33 33 33 33 E9 55,1,1,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.404,2025-09-09 19:53:01
16418,nan,1,7,50,1,1,2,0,0,1,,2.206,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 42 33 33 33 E5 45 35 33 33 33 33 33 33 33 33 33 33 33 33 33 BC 55,A5 60 9F A5 81 0D 3B 42 33 33 33 E5 45 35 33 33 33 33 33 61 55,1,1,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 1, 'rim_state': 1, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 1}",2.422,2025-09-09 19:53:05
16485,nan,1,7,50,1,2,1,1,1,2,,2.237,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 42 33 33 33 E5 DF 37 33 33 33 33 33 33 33 33 33 33 33 33 33 2B 55,A5 60 9F A5 81 0D 3B 42 33 33 33 E5 DF 37 33 33 33 33 33 09 55,1,1,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 1, 'rim_state': 2, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.418,2025-09-09 19:53:10
16555,nan,1,7,50,2,0,1,0,1,0,,2.203,PASS,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 42 33 33 33 65 BC 33 33 33 33 33 33 33 33 33 33 33 33 33 33 43 55,A5 60 9F A5 81 0D 3B 42 33 33 33 65 BC 33 33 33 33 33 33 6D 55,1,1,PASS,"{'screen_on': 1, 'brightness': 7, 'digital': 50, 'logo': 2, 'rim_state': 0, 'rdygo': 1, 'turn_left': 0, 'turn_right': 1, 'ring': 0}",2.417,2025-09-09 19:53:15
